ID,Testrail Link,Title,Automatability,Automation Assignee,Vendor Assignee,Automation Complexity,Automation Status,Capability,Complexity,Created On,Priority,Product,Status,Suite,Testing Phase,Testing Type,Test Type,Platform,Updated By,Updated On
C670758,https://myntfintech.testrail.io/index.php?/cases/view/670758,[WEB] 023Verify that User is able to view the approved Batch Modify file in different Modules with single entry and invalid ID names,Automatable,Stratpoint,Stratpoint,High,,KYC Application Dispositioning,High,8/7/2025 1:27 PM,Medium,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670760,https://myntfintech.testrail.io/index.php?/cases/view/670760,[WEB] 025Verify that User is able to view the approved Batch Modify file in different Modules with multiple entry and invalid ID,Automatable,Stratpoint,Stratpoint,High,,KYC Application Dispositioning,High,8/7/2025 1:27 PM,Medium,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670762,https://myntfintech.testrail.io/index.php?/cases/view/670762,[WEB] 027Verify that User is able to view the approved Batch Modify file in different Modules with multiple entry and invalid ID,Automatable,Stratpoint,Stratpoint,High,,KYC Application Dispositioning,High,8/7/2025 1:27 PM,Medium,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670764,https://myntfintech.testrail.io/index.php?/cases/view/670764,[WEB] 029Verify that User is able to view the approved Batch Modify file in different Modules with combination of valid and invalid ID names,Automatable,Stratpoint,Stratpoint,High,,KYC Application Dispositioning,High,8/7/2025 1:27 PM,Medium,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670817,https://myntfintech.testrail.io/index.php?/cases/view/670817,[WEB] 002Verify that User is able to view the approved Batch Create file in different Modules with all lowercase in ID name Field,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670819,https://myntfintech.testrail.io/index.php?/cases/view/670819,[WEB] 004Verify that User is able to view the approved Batch Create file in different Modules with all uppercase in ID name Field,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670821,https://myntfintech.testrail.io/index.php?/cases/view/670821,[WEB] 006Verify that User is able to view the approved Batch Create file in different Modules with combination of both or camel case in ID name Field,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670823,https://myntfintech.testrail.io/index.php?/cases/view/670823,[WEB] 008Verify that User is able to view the approved Batch Create file and trimmed off the inputted spaces before ID name,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670825,https://myntfintech.testrail.io/index.php?/cases/view/670825,[WEB] 010Verify that User is able to view the approved Batch Create file and trimmed off the inputted spaces after ID name,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670827,https://myntfintech.testrail.io/index.php?/cases/view/670827,[WEB] 012Verify that User is able to view the approved Batch Create file and trimmed off the inputted spaces before and after ID name,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670834,https://myntfintech.testrail.io/index.php?/cases/view/670834,[WEB] 019Verify that User is able to view the approved Batch modify file in different Modules with all lowercase in ID name Field,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670836,https://myntfintech.testrail.io/index.php?/cases/view/670836,[WEB] 021Verify that User is able to view the approved Batch modify file in different Modules with all uppercase in ID name Field,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670838,https://myntfintech.testrail.io/index.php?/cases/view/670838,[WEB] 023Verify that User is able to view the approved Batch modify file in different Modules with combination of both or camel case in ID name Field,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670840,https://myntfintech.testrail.io/index.php?/cases/view/670840,[WEB] 025Verify that User is able to view the approved Batch modify file and trimmed off the inputted spaces before ID name,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670842,https://myntfintech.testrail.io/index.php?/cases/view/670842,[WEB] 027Verify that User is able to view the approved Batch modify file and trimmed off the inputted spaces after ID name,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C670844,https://myntfintech.testrail.io/index.php?/cases/view/670844,[WEB] 029Verify that User is able to view the approved Batch modify file and trimmed off the inputted spaces before and after ID name,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,High,8/7/2025 2:39 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C963761,https://myntfintech.testrail.io/index.php?/cases/view/963761,[GRC] [Sanity Testing] [CRP Management] [Maker] [Low Risk] Verify Handling after user can Create CRP L3 with All Fields,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:37 AM
C963762,https://myntfintech.testrail.io/index.php?/cases/view/963762,[GRC] [Sanity Testing] [CRP Management] [Maker] [Low Risk] Verify Notification after user can Create CRP L3 with All Fields,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Low,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:38 AM
C963763,https://myntfintech.testrail.io/index.php?/cases/view/963763,[GRC] [Sanity Testing] [CRP Management] [Maker] [Normal Risk] Verify Handling after user can Create CRP L3 with All Fields,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:38 AM
C963764,https://myntfintech.testrail.io/index.php?/cases/view/963764,[GRC] [Sanity Testing] [CRP Management] [Maker] [Normal Risk] Verify Notification after user can Create CRP L3 with All Fields,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Low,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:38 AM
C963765,https://myntfintech.testrail.io/index.php?/cases/view/963765,[GRC] [Sanity Testing] [CRP Management] [Maker] [High Risk] Verify if user can Create CRP L3 with All Fields,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:38 AM
C963766,https://myntfintech.testrail.io/index.php?/cases/view/963766,[GRC] [Sanity Testing] [CRP Management] [Maker] [High Risk] Verify if user can Create CRP L3 with All Fields,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Low,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:38 AM
C963767,https://myntfintech.testrail.io/index.php?/cases/view/963767,[GRC] [Sanity Testing] [CRP Management] [Maker] [Very High Risk] Verify if user can Create CRP L3 with All Fields,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:38 AM
C963768,https://myntfintech.testrail.io/index.php?/cases/view/963768,[GRC] [Sanity Testing] [Queue Portal] [B2C Approver] Verify if User can Approve Pending New CRP Application,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:38 AM
C963769,https://myntfintech.testrail.io/index.php?/cases/view/963769,[GRC] [Sanity Testing] [Queue Portal] [B2C Approver] Verify SMS Notification for Approved Application,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Low,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:38 AM
C963770,https://myntfintech.testrail.io/index.php?/cases/view/963770,[GRC] [Sanity Testing] [Queue Portal] [B2C Approver] Verify if User can Approve Pending Modify CRP Application,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963771,https://myntfintech.testrail.io/index.php?/cases/view/963771,[GRC] [Sanity Testing] [Queue Portal] [B2C Approver] Verify SMS Notification for Approved Application,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Low,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963803,https://myntfintech.testrail.io/index.php?/cases/view/963803,[GRC] [Sanity Testing][KYC9.1 to KYC9.1] [KYC Leader] [Queue Portal] [Direct Link] Create a KYC 9.1 CRP,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963804,https://myntfintech.testrail.io/index.php?/cases/view/963804,[GRC] [Sanity Testing][KYC9.1 to KYC9.1] [KYC Leader] [Queue Portal] [Direct Link] Verify KYC 9.1 CRP Details in Queue Portal and Duplicate Suggestion will be displayed,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963805,https://myntfintech.testrail.io/index.php?/cases/view/963805,[GRC] [Sanity Testing][KYC9.1 to KYC9.1] [KYC Leader] [Queue Portal] [Direct Link] Verify On-Going and Existing Application Details in Duplicate Suggestion Window,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963806,https://myntfintech.testrail.io/index.php?/cases/view/963806,[GRC] [Sanity Testing] [KYC9.1 to KYC9.1][KYC Leader] [Queue Portal] [Direct Link] Link KYC 9.1 to KYC 9.1,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963807,https://myntfintech.testrail.io/index.php?/cases/view/963807,"[GRC] [Sanity Testing] [KYC9.1 to KYC9.1] [KYC Leader] [Queue Portal] [Direct Link] Verify Newly Linked CRP Details in Tracking Page, QA View, QA Result, CRP Management and Account Maintenance",Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963808,https://myntfintech.testrail.io/index.php?/cases/view/963808,"[GRC] [Sanity Testing] [KYC9.1 to KYC9.1] [KYC Leader] [Queue Portal] [Direct Link] Verify if the details of Reference Tab and Wallet Tab of newly linked CRP in Tracking Page, QA View, QA Result, CRP Mngt and Acct. Maintenance",Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Low,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963814,https://myntfintech.testrail.io/index.php?/cases/view/963814,[GRC] [Sanity Testing] [MTC-TRO] Verify that User is able to Approve Change Wallet Status Request,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963815,https://myntfintech.testrail.io/index.php?/cases/view/963815,[GRC] [Sanity Testing] [Account Maintenance] [L1 Maker] Verify if User can Change Wallet Status of L3 Mobtel,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:39 AM
C963816,https://myntfintech.testrail.io/index.php?/cases/view/963816,[GRC] [Sanity Testing] [Team Leader] Verify that User is able to Approve Change Wallet Status Request,Automatable,Stratpoint,Stratpoint,Low,,KYC Risk Profiling,Medium,10/15/2025 5:58 AM,Medium,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Pre-Test
Post-Test",web,web,web,QA Automation 5,11/28/2025 3:40 AM
C92523,https://myntfintech.testrail.io/index.php?/cases/view/92523,TRUSTSECUR-DNFBP-0002[Cycle 1][RTS][Normal Risk][L1-L3] Verify if the submitted application has Realtime Sanction Result of LOW and Risk Profile Result of NORMAL in Jarvis Portal,Automatable,MYNT,Mynt,Medium,,Real Time Sanction Screening,Medium,1/30/2025 12:21 PM,Low,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,Alexander Jabson,8/13/2025 10:36 AM
C92524,https://myntfintech.testrail.io/index.php?/cases/view/92524,TRUSTSECUR-DNFBP-0003[Cycle 1][RTS][Normal Risk][L1-L3] Verify if Normal Risk application and the RTS risklevel is correct thru Inspect > Network,Automatable,MYNT,Mynt,Medium,,Real Time Sanction Screening,Medium,1/30/2025 12:21 PM,Medium,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,Alexander Jabson,8/13/2025 10:36 AM
C92526,https://myntfintech.testrail.io/index.php?/cases/view/92526,TRUSTSECUR-DNFBP-0005[Cycle 1][RTS][Low Risk][GCash Jr] Verify if the submitted application has Realtime Sanction Result of LOW and Risk Profile Result of LOW in Jarvis Portal,Automatable,Stratpoint,Stratpoint,Medium,,Real Time Sanction Screening,Medium,1/30/2025 12:21 PM,Low,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:32 AM
C92527,https://myntfintech.testrail.io/index.php?/cases/view/92527,TRUSTSECUR-DNFBP-0006[Cycle 1][RTS][Low Risk][GCash Jr] Verify if Low Risk application and the RTS risklevel is correct thru Inspect > Network,Automatable,Stratpoint,Stratpoint,Medium,,Real Time Sanction Screening,Medium,1/30/2025 12:21 PM,Low,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:32 AM
C92529,https://myntfintech.testrail.io/index.php?/cases/view/92529,TRUSTSECUR-DNFBP-0008[Cycle 1][RTS][High Risk][GCash International] Verify if the submitted application has Realtime Sanction Result of LOW and Risk Profile Result of HIGH in Jarvis Portal,Automatable,Stratpoint,Stratpoint,Medium,,Real Time Sanction Screening,Medium,1/30/2025 12:21 PM,Low,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:32 AM
C92530,https://myntfintech.testrail.io/index.php?/cases/view/92530,TRUSTSECUR-DNFBP-0009[Cycle 1][RTS][High Risk][GCash International] Verify if High Risk application and the RTS risklevel is correct thru Inspect > Network,Automatable,Stratpoint,Stratpoint,Medium,,Real Time Sanction Screening,Medium,1/30/2025 12:21 PM,Medium,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:32 AM
C117491,https://myntfintech.testrail.io/index.php?/cases/view/117491,Regression-AML-0010[BE Reg][GCash International] Verify that KYC attempt of PEP is not auto rejected,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:32 AM
C117493,https://myntfintech.testrail.io/index.php?/cases/view/117493,Regression-AML-0012[BE Reg][GCash International] Verify that Risk Profile Result of PEP KYC attempt should not be N/A,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:32 AM
C117495,https://myntfintech.testrail.io/index.php?/cases/view/117495,Regression-AML-0014[BE Reg][GCash International] Verify that RTS_LOW constant value on apbizprod from NO HIT has been updated to LOW,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:32 AM
C117501,https://myntfintech.testrail.io/index.php?/cases/view/117501,Regression-AML-0020[BE Reg][GCash Jr] Verify that RTS should display totalScore of 20 with a riskLevel of LOW if KYC attempot is from PEP_Related,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:32 AM
C117504,https://myntfintech.testrail.io/index.php?/cases/view/117504,Regression-AML-0023[BE Reg][EDD] Verify that KYC attempt of RCA (Relative or Close Associate) reflects correctly in Jarvis,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:33 AM
C117505,https://myntfintech.testrail.io/index.php?/cases/view/117505,Regression-AML-0024[BE Reg][EDD] Verify that KYC attempt of RCA (Relative or Close Associate) is not auto rejected,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:33 AM
C117506,https://myntfintech.testrail.io/index.php?/cases/view/117506,Regression-AML-0025[BE Reg][EDD] Verify that Realtime Sanction Result value of RCA (Relative or Close Associate) KYC attempt is LOW,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:33 AM
C117507,https://myntfintech.testrail.io/index.php?/cases/view/117507,Regression-AML-0026[BE Reg][EDD] Verify that Risk Profile Result of RCA (Relative or Close Associate) KYC attempt should not be N/A,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:33 AM
C117509,https://myntfintech.testrail.io/index.php?/cases/view/117509,Regression-AML-0028[BE Reg][EDD] Verify that RTS_LOW constant value on apbizprod from NO HIT has been updated to LOW,Automatable,Stratpoint,Stratpoint,,,Real Time Sanction Screening,Medium,2/7/2025 3:59 AM,High,AML Compliance Tool,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 5,11/28/2025 3:33 AM
C487548,https://myntfintech.testrail.io/index.php?/cases/view/487548,TRIBE14-15174[BE][DRIVERS LICENSE]002[ACL]Validate that users local mobtel application using DRIVERS LICENSE will be auto-linked when all criteria are met.,Automatable,MYNT,Mynt,Low,,KYC Application Dispositioning,Medium,6/3/2025 7:19 AM,Medium,eKYC,New,TRIBE14 | GRCX,BE Regression,web,web,web,Alexander Jabson,8/13/2025 10:36 AM
C487549,https://myntfintech.testrail.io/index.php?/cases/view/487549,TRIBE14-15174[BE][DRIVERS LICENSE][L3]002[ACL]Validate that users local mobtel application using DRIVERS LICENSE will be auto-approved when all criteria are met.,Automatable,MYNT,Mynt,Low,,KYC Application Dispositioning,Medium,6/3/2025 7:19 AM,Medium,eKYC,New,TRIBE14 | GRCX,BE Regression,web,web,web,Alexander Jabson,8/13/2025 10:36 AM
C487550,https://myntfintech.testrail.io/index.php?/cases/view/487550,TRIBE14-15173[BE][NATIONAL ID(CARD TYPE)]002[ACL]Validate that users local mobtel application using NATIONAL ID(CARD TYPE) will be auto-linked when all criteria are met.,Automatable,MYNT,Mynt,Low,,KYC Application Dispositioning,Medium,6/3/2025 7:19 AM,Medium,eKYC,New,TRIBE14 | GRCX,BE Regression,web,web,web,Alexander Jabson,8/13/2025 10:36 AM
C487551,https://myntfintech.testrail.io/index.php?/cases/view/487551,TRIBE14-15173[BE][PASSPORT]002[ACL]Validate that users local mobtel application using PASSPORT will be auto-linked when all criteria are met.,Automatable,MYNT,Mynt,Low,,KYC Application Dispositioning,Medium,6/3/2025 7:19 AM,Medium,eKYC,New,TRIBE14 | GRCX,BE Regression,web,web,web,Alexander Jabson,8/13/2025 10:36 AM
C671689,https://myntfintech.testrail.io/index.php?/cases/view/671689,[WEB] 043Validate that the following fields are disabled for editing in the CRP Management when a Jarvis Admin is logged in,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,Medium,8/8/2025 12:55 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C671690,https://myntfintech.testrail.io/index.php?/cases/view/671690,[WEB] 044Validate that the following fields are disabled for editing in the CRP Management when a QA Maker is logged in,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,Medium,8/8/2025 12:55 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C671691,https://myntfintech.testrail.io/index.php?/cases/view/671691,[WEB] 045Validate that the following fields are disabled for editing in the CRP Management when a KYC Leads Maker (Organic) is logged in,Automatable,Stratpoint,Stratpoint,Medium,,KYC Application Dispositioning,Medium,8/8/2025 12:55 PM,High,KYC Manual,New,TRIBE14 | GRCX,BE Regression,web,web,web,QA Automation 6,4/29/2026 3:16 AM
C1097771,https://myntfintech.testrail.io/index.php?/cases/view/1097771,[Jarvis] 001Verify that the new 9 ID Types appears in the dropdown list when a KYC agent creates a profile on CRP Management,Automatable,Stratpoint,Stratpoint,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1097772,https://myntfintech.testrail.io/index.php?/cases/view/1097772,[Jarvis] 002Verify that the new 9 ID Types appears in the dropdown list when a KYC agent Modifies a profile on CRP Management,Automatable,Stratpoint,Stratpoint,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,QA Automation 6,5/25/2026 3:03 AM
C1097773,https://myntfintech.testrail.io/index.php?/cases/view/1097773,[Jarvis] 003Verify that all ID Types are spelled correctly and follows the correct capitalization when a KYC agent creates a profile on CRP Management,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097774,https://myntfintech.testrail.io/index.php?/cases/view/1097774,[Jarvis] 004Verify that all ID Types are spelled correctly and follows the correct capitalization when a KYC agent Modifies a profile on CRP Management,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097775,https://myntfintech.testrail.io/index.php?/cases/view/1097775,[Jarvis] 005Verify that the dropdown does not display duplicate ID Types upon CRP Creation,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097776,https://myntfintech.testrail.io/index.php?/cases/view/1097776,[Jarvis] 006Verify that the dropdown does not display duplicate ID Types upon CRP Modification,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097777,https://myntfintech.testrail.io/index.php?/cases/view/1097777,[Jarvis] 007Verify that the system successfully saves the selected ID Type upon L1-L3 CRP Creation,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097778,https://myntfintech.testrail.io/index.php?/cases/view/1097778,[Jarvis] 008Verify that the system successfully displays the selected ID type in Queue-Portal page when the application was already submitted for approval.,Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
C1097779,https://myntfintech.testrail.io/index.php?/cases/view/1097779,"[Jarvis] 009Verify that reopening the newly created application shows the correct selected ID Type in CRP Management, QA View, Trackings, and Account Maintenance.",Automatable,N/A,Mynt,Medium,Not Started,KYC Application Dispositioning,High,11/20/2025 10:10 AM,High,KYC Manual,New,TRIBE14 | GRCX,"BE Regression
Sprint Testing",web,web,web,Angelo Jet Manarin,11/20/2025 10:10 AM
